session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end,skip_prediction
1_000e6aea-f459-40ca-9a26-f2b75e3ed655,2,15,t_69277ab4-aa82-4153-95b8-cdbedcea5813,False,False,False,True,0,1,0,0,0,0,False,22,2018-07-15,True,catalog,trackdone,trackdone,False
1_000e6aea-f459-40ca-9a26-f2b75e3ed655,3,15,t_1d302870-a019-4e0d-a252-9cf84a626e61,False,False,True,False,0,1,0,0,0,0,False,22,2018-07-15,True,catalog,trackdone,backbtn,False
1_000e6aea-f459-40ca-9a26-f2b75e3ed655,4,15,t_69277ab4-aa82-4153-95b8-cdbedcea5813,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,True,catalog,backbtn,fwdbtn,True
1_000e6aea-f459-40ca-9a26-f2b75e3ed655,5,15,t_1d302870-a019-4e0d-a252-9cf84a626e61,False,False,False,True,0,1,0,0,0,0,False,22,2018-07-15,True,catalog,fwdbtn,trackdone,True
1_000e6aea-f459-40ca-9a26-f2b75e3ed655,6,15,t_c9a0bcc2-de42-4d4d-92c4-98b29a47e49d,False,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,True,catalog,trackdone,backbtn,True
1_000e6aea-f459-40ca-9a26-f2b75e3ed655,7,15,t_1d302870-a019-4e0d-a252-9cf84a626e61,True,True,True,False,0,1,0,0,0,0,False,22,2018-07-15,True,catalog,backbtn,backbtn,True
1_000e70e1-2d50-4efa-83b1-8a6495b0578a,2,20,t_f158c5d0-3601-4e60-b0cb-96ea791a56c2,False,True,True,False,0,1,0,0,0,0,False,17,2018-07-16,False,radio,fwdbtn,fwdbtn,False
1_000e70e1-2d50-4efa-83b1-8a6495b0578a,3,20,t_d2ef0872-86fb-41c3-a112-03e141f153ee,False,False,True,False,0,1,0,0,0,0,False,17,2018-07-16,False,radio,fwdbtn,fwdbtn,False
1_000e70e1-2d50-4efa-83b1-8a6495b0578a,4,20,t_7bacf9f7-66de-49e5-89ce-b55313291c3c,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_000e70e1-2d50-4efa-83b1-8a6495b0578a,5,20,t_3708b5d6-9d52-4470-9484-fff045aba7b6,False,True,True,False,0,1,0,0,0,0,False,17,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_000e70e1-2d50-4efa-83b1-8a6495b0578a,6,20,t_92d95c4a-ad68-4914-bad2-4b496da1cc7c,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_000e70e1-2d50-4efa-83b1-8a6495b0578a,7,20,t_fea08cf2-9380-47bf-9302-080ccaed768d,False,True,True,False,0,1,0,0,0,1,False,17,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_000e70e1-2d50-4efa-83b1-8a6495b0578a,8,20,t_c2744c2e-1f8a-4845-8101-d4bed1bf63fa,False,False,True,False,0,1,0,0,0,0,False,17,2018-07-16,False,radio,fwdbtn,fwdbtn,True
1_000e70e1-2d50-4efa-83b1-8a6495b0578a,9,20,t_d249fc2c-6866-4b71-9e78-9fafe108a8a2,False,False,False,True,0,1,0,0,0,0,False,17,2018-07-16,False,radio,fwdbtn,trackdone,True
1_000e70e1-2d50-4efa-83b1-8a6495b0578a,10,20,t_02111b05-f8fd-477c-abb4-4bf2e2ed29dc,False,False,False,True,0,1,0,0,0,0,False,17,2018-07-16,False,radio,trackdone,trackdone,True
1_000e9ac8-3940-4e7c-a98c-68416851bd94,2,20,t_36845b5e-e8af-42f3-b619-f85c9a7ddb21,False,False,False,True,0,1,0,0,0,0,False,18,2018-07-16,False,user_collection,fwdbtn,trackdone,False
1_000e9ac8-3940-4e7c-a98c-68416851bd94,3,20,t_4ffd14f1-5406-4cfa-a9ed-a91a0f49b5bd,False,False,False,True,0,1,0,0,0,0,False,18,2018-07-16,False,user_collection,trackdone,trackdone,False
1_000e9ac8-3940-4e7c-a98c-68416851bd94,4,20,t_9229bbff-130d-4668-8e84-6b35c7b7cea0,False,False,False,True,0,1,0,0,0,0,False,18,2018-07-16,False,user_collection,trackdone,trackdone,True
1_000e9ac8-3940-4e7c-a98c-68416851bd94,5,20,t_abe577df-bc3e-48ff-a13c-f2fd7a295ba6,False,False,True,False,0,1,0,0,0,0,False,18,2018-07-16,False,user_collection,trackdone,fwdbtn,True
1_000e9ac8-3940-4e7c-a98c-68416851bd94,6,20,t_98e73634-8f33-4275-b544-3451553f431e,True,True,True,False,0,1,0,0,0,0,False,18,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_000e9ac8-3940-4e7c-a98c-68416851bd94,7,20,t_8c4d29b1-e0bf-464c-88f7-ac19240cbba0,True,True,True,False,0,1,0,0,0,0,False,18,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_000e9ac8-3940-4e7c-a98c-68416851bd94,8,20,t_f5205a27-c6b0-4c4d-b45f-312798372619,True,True,True,False,0,1,0,0,0,0,False,18,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_000e9ac8-3940-4e7c-a98c-68416851bd94,9,20,t_fb493d48-c98a-4101-8091-70d3a520d2c6,False,True,True,False,0,1,0,0,0,0,False,18,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_000e9ac8-3940-4e7c-a98c-68416851bd94,10,20,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,True,True,True,False,0,1,0,0,0,0,False,18,2018-07-16,False,user_collection,fwdbtn,fwdbtn,True
1_000e9bd3-a54a-4bd2-ac12-4250c30e3a46,2,18,t_fd2bcaa8-c57c-44c1-aecc-3ce1513b1fb0,False,False,False,True,1,1,0,0,0,0,True,0,2018-07-16,True,catalog,clickrow,trackdone,False
1_000e9bd3-a54a-4bd2-ac12-4250c30e3a46,3,18,t_d5f05308-ad77-4963-b115-34df9c98802a,False,False,False,True,0,0,1,1,0,0,True,0,2018-07-16,True,catalog,trackdone,trackdone,False
1_000e9bd3-a54a-4bd2-ac12-4250c30e3a46,4,18,t_39b11bc0-66fa-4ea8-a72c-25074dd34dff,False,False,False,True,0,1,0,0,0,0,True,0,2018-07-16,True,catalog,trackdone,trackdone,True
1_000e9bd3-a54a-4bd2-ac12-4250c30e3a46,5,18,t_3697b1f6-7898-4e13-aab3-9fe1aed88975,False,True,True,False,0,0,1,1,0,0,True,0,2018-07-16,True,catalog,trackdone,fwdbtn,True
1_000e9bd3-a54a-4bd2-ac12-4250c30e3a46,6,18,t_8ab771a9-f128-4d00-b2f6-255cb325804a,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_000e9bd3-a54a-4bd2-ac12-4250c30e3a46,7,18,t_1f449ac1-5322-47e2-bcc6-691f185bab13,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_000e9bd3-a54a-4bd2-ac12-4250c30e3a46,8,18,t_5002a5aa-f234-4e53-a7e0-728045a08075,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_000e9bd3-a54a-4bd2-ac12-4250c30e3a46,9,18,t_4ef2e3f3-3d08-4dc4-a50a-d0c6536863e7,True,True,True,False,0,1,0,0,0,0,True,0,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_000ea6cf-691c-4bc6-9e75-b1382022e623,2,14,t_9c2c49ee-348f-4b10-af35-ce64ad96df98,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-16,True,user_collection,trackdone,trackdone,False
1_000ea6cf-691c-4bc6-9e75-b1382022e623,3,14,t_0d413328-c35d-4904-ae5b-ed79a49bfb2c,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-16,True,user_collection,trackdone,trackdone,False
1_000ea6cf-691c-4bc6-9e75-b1382022e623,4,14,t_a522c835-87dd-4f2c-bcae-020a7e52d4c3,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-16,True,user_collection,trackdone,trackdone,True
1_000ea6cf-691c-4bc6-9e75-b1382022e623,5,14,t_11815a87-1af4-435b-8f7c-07d6fd0cd4c3,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-16,True,user_collection,trackdone,trackdone,True
1_000ea6cf-691c-4bc6-9e75-b1382022e623,6,14,t_015f09f2-bbfd-48dd-a0b0-0da3cc9741c4,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-16,True,user_collection,trackdone,trackdone,True
1_000ea6cf-691c-4bc6-9e75-b1382022e623,7,14,t_bb29b3b3-b1b1-4eb9-91ff-acde1faafa31,False,False,False,True,0,0,0,1,0,0,False,9,2018-07-16,True,user_collection,trackdone,trackdone,True
1_000f198c-f4a7-4ab3-8cd5-09279f39506a,2,11,t_153ee3c3-d7d3-4218-b4ba-bed961892a42,False,False,True,False,0,0,1,1,0,0,False,5,2018-07-16,True,personalized_playlist,trackdone,fwdbtn,False
1_000f198c-f4a7-4ab3-8cd5-09279f39506a,3,11,t_e8562fdc-b1fe-44a4-b050-9fd5ddfa8af1,False,False,True,False,0,1,0,0,0,0,False,5,2018-07-16,True,personalized_playlist,fwdbtn,fwdbtn,False
1_000f198c-f4a7-4ab3-8cd5-09279f39506a,4,11,t_4947cd81-be29-4e7e-8c5f-f96dd401d380,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-16,True,personalized_playlist,fwdbtn,trackdone,True
1_000f198c-f4a7-4ab3-8cd5-09279f39506a,5,11,t_490460c8-ad59-42d3-a0f3-eb3d0005e409,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-16,True,personalized_playlist,trackdone,trackdone,True
1_000f1f49-ae4b-415d-bd71-75db512c381a,2,20,t_c5f089b1-ca35-4ad9-b8fb-40714119398e,True,True,True,False,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,False
1_000f1f49-ae4b-415d-bd71-75db512c381a,3,20,t_224b8f03-0e66-47df-b227-2fdf91752599,True,True,True,False,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,False
1_000f1f49-ae4b-415d-bd71-75db512c381a,4,20,t_1d0355e0-31e0-4362-b54b-da9c001f8224,True,True,True,False,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,fwdbtn,fwdbtn,True
1_000f1f49-ae4b-415d-bd71-75db512c381a,5,20,t_ea149862-d557-4fa0-9ca3-e386ba9728e6,True,True,True,False,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,fwdbtn,backbtn,True
1_000f1f49-ae4b-415d-bd71-75db512c381a,6,20,t_1d0355e0-31e0-4362-b54b-da9c001f8224,False,False,False,True,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,backbtn,trackdone,True
1_000f1f49-ae4b-415d-bd71-75db512c381a,7,20,t_ea149862-d557-4fa0-9ca3-e386ba9728e6,False,False,False,True,0,1,0,0,0,0,True,12,2018-07-16,True,editorial_playlist,trackdone,trackdone,True
1_000f1f49-ae4b-415d-bd71-75db512c381a,8,20,t_73b07973-f34b-4d54-81bb-e60921a88671,False,True,True,False,0,0,1,1,0,0,True,13,2018-07-16,True,editorial_playlist,trackdone,remote,True
1_000f1f49-ae4b-415d-bd71-75db512c381a,9,20,t_73b07973-f34b-4d54-81bb-e60921a88671,False,False,True,False,0,0,0,1,1,0,True,13,2018-07-16,True,editorial_playlist,remote,trackdone,True
1_000f1f49-ae4b-415d-bd71-75db512c381a,10,20,t_2d613d00-1887-4d91-a225-eb768a5cca0c,False,False,False,True,0,1,0,0,0,0,True,13,2018-07-16,True,editorial_playlist,trackdone,trackdone,True
1_000f33b4-5907-4346-abd1-ab21a42cfe6e,2,17,t_741f9a90-5173-4f50-91ce-718365f52c09,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,False,catalog,trackdone,trackdone,False
1_000f33b4-5907-4346-abd1-ab21a42cfe6e,3,17,t_d303b170-c8bb-4ed4-95e5-7afa57a5764a,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,False,catalog,trackdone,trackdone,False
1_000f33b4-5907-4346-abd1-ab21a42cfe6e,4,17,t_f00a6559-23c9-4956-8edd-df5efd80b9c5,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,False,catalog,trackdone,trackdone,True
1_000f33b4-5907-4346-abd1-ab21a42cfe6e,5,17,t_c8c64785-9cc8-41bf-a63c-b81322b2e1a7,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,False,catalog,trackdone,trackdone,True
1_000f33b4-5907-4346-abd1-ab21a42cfe6e,6,17,t_e317db81-26ce-4fea-8c0f-7faad362a3aa,False,False,True,False,0,0,0,1,0,0,False,21,2018-07-15,False,catalog,trackdone,fwdbtn,True
1_000f33b4-5907-4346-abd1-ab21a42cfe6e,7,17,t_24b31d58-c135-4926-8660-3da45d03e0d6,False,True,True,False,0,1,0,0,0,0,False,21,2018-07-15,False,catalog,fwdbtn,fwdbtn,True
1_000f33b4-5907-4346-abd1-ab21a42cfe6e,8,17,t_9d74befb-a1e2-471c-9446-8e6aa5d89067,False,False,False,True,0,1,0,0,0,0,False,21,2018-07-15,False,catalog,fwdbtn,trackdone,True
1_000f7bc8-5a4f-40ea-af07-14f818063690,2,12,t_40adc9db-453f-4295-8ab2-827559d26436,False,False,False,True,0,0,0,1,0,0,True,20,2018-07-15,True,user_collection,fwdbtn,trackdone,False
1_000f7bc8-5a4f-40ea-af07-14f818063690,3,12,t_b4e66744-6cd7-4d2a-8aa4-cf2a1cf6a6d8,False,True,True,False,0,0,1,1,0,0,True,20,2018-07-15,True,user_collection,trackdone,fwdbtn,False
1_000f7bc8-5a4f-40ea-af07-14f818063690,4,12,t_9f435945-fd74-472f-86c1-39a7e3d66e08,True,True,True,False,0,1,0,0,0,0,True,20,2018-07-15,True,user_collection,fwdbtn,fwdbtn,True
1_000f7bc8-5a4f-40ea-af07-14f818063690,5,12,t_66b36677-50fd-4707-b77b-faeb16db218a,False,False,False,True,0,1,0,0,0,0,True,20,2018-07-15,True,user_collection,fwdbtn,trackdone,True
1_000f7bc8-5a4f-40ea-af07-14f818063690,6,12,t_b7ae55c0-6d17-4f06-a5ab-9c53da21a5cb,False,False,False,True,0,1,0,0,0,0,True,20,2018-07-15,True,user_collection,trackdone,trackdone,True
1_000fa3b7-4b5a-43b3-8376-cf5872b2cb42,2,12,t_a96c8a91-7389-43a0-87d2-145ac139d13a,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-16,True,user_collection,trackdone,trackdone,False
1_000fa3b7-4b5a-43b3-8376-cf5872b2cb42,3,12,t_e62c2e07-bed6-49ff-a48b-33c986e868a5,False,True,True,False,0,0,1,1,0,0,False,15,2018-07-16,True,user_collection,trackdone,fwdbtn,False
1_000fa3b7-4b5a-43b3-8376-cf5872b2cb42,4,12,t_7d85299a-8651-4e8c-a742-8ebe97fb6af3,False,True,True,False,0,1,0,0,0,0,False,15,2018-07-16,True,user_collection,fwdbtn,endplay,True
1_000fa3b7-4b5a-43b3-8376-cf5872b2cb42,5,12,t_aa17a950-a830-4a2a-87bb-c227a3d90251,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-16,True,user_collection,clickrow,trackdone,True
1_000fa3b7-4b5a-43b3-8376-cf5872b2cb42,6,12,t_4e013a9d-f1d5-4377-815a-60af66ebbc43,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-16,True,user_collection,trackdone,trackdone,True
1_000ffda2-94ee-4972-b278-968f42a23b1c,2,13,t_e1875efe-00a8-4d86-9bad-98a076a02943,False,True,True,False,0,1,0,0,0,0,False,8,2018-07-16,True,catalog,fwdbtn,fwdbtn,False
1_000ffda2-94ee-4972-b278-968f42a23b1c,3,13,t_0bf4e158-a9c2-46eb-9602-7e792f8e86f5,False,True,True,False,0,1,0,0,0,0,False,8,2018-07-16,True,catalog,fwdbtn,fwdbtn,False
1_000ffda2-94ee-4972-b278-968f42a23b1c,4,13,t_2fd12d34-a2fa-410f-9d0b-398533b664f5,True,True,True,False,0,1,0,0,0,0,False,8,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_000ffda2-94ee-4972-b278-968f42a23b1c,5,13,t_078f43e3-268e-46c0-8f3a-447b1e40f9a4,False,True,True,False,0,1,0,0,0,0,False,8,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_000ffda2-94ee-4972-b278-968f42a23b1c,6,13,t_8e0ed2f7-08d6-4aa4-a84f-cad7c9001889,False,True,True,False,0,1,0,0,0,0,False,8,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_00100602-3516-4465-8560-732370903bd7,2,20,t_68b70a91-88ed-48d9-9ca4-a27bf51daec2,True,True,True,False,0,1,0,0,0,0,True,6,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_00100602-3516-4465-8560-732370903bd7,3,20,t_1878f4df-8327-40de-bd0a-42b25f16a4c6,False,False,True,False,0,1,0,0,0,0,True,6,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_00100602-3516-4465-8560-732370903bd7,4,20,t_48b656bc-0d7a-453b-a7d1-ea9a646a83ce,False,False,False,True,0,1,0,0,0,0,True,6,2018-07-16,True,user_collection,fwdbtn,trackdone,True
1_00100602-3516-4465-8560-732370903bd7,5,20,t_3f438a9e-9f31-4527-b8de-a7f9e6915657,False,False,True,False,0,0,1,1,0,0,True,6,2018-07-16,True,user_collection,trackdone,fwdbtn,True
1_00100602-3516-4465-8560-732370903bd7,6,20,t_235ac6b3-fb8c-433c-bd20-730dfd4de61f,False,True,True,False,0,1,0,0,0,0,True,6,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00100602-3516-4465-8560-732370903bd7,7,20,t_7dc1059a-7b4d-4d23-915a-aae6c7db87e4,False,False,True,False,0,1,0,0,0,0,True,6,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00100602-3516-4465-8560-732370903bd7,8,20,t_bf26f2f8-3b27-46dd-a73e-7145772a4d56,True,True,True,False,0,1,0,0,0,0,True,6,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00100602-3516-4465-8560-732370903bd7,9,20,t_75d41027-4e9c-47b9-b54a-d920d4c71024,True,True,True,False,0,1,0,0,0,0,True,6,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00100602-3516-4465-8560-732370903bd7,10,20,t_f26f15d0-c0ee-474d-8053-f9b0758ac383,False,False,True,False,0,1,0,0,0,0,True,6,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_001074d2-8f51-4e02-8ef5-b8b124ebade1,2,20,t_1ea804a1-cb4d-4a2d-a61e-0bb89d8a1812,False,False,True,False,0,0,1,1,0,0,True,17,2018-07-16,True,user_collection,trackdone,fwdbtn,False
1_001074d2-8f51-4e02-8ef5-b8b124ebade1,3,20,t_711909ff-8814-4e27-8fbc-a0ba41729e6e,False,True,True,False,0,1,0,0,0,0,True,17,2018-07-16,True,user_collection,fwdbtn,fwdbtn,False
1_001074d2-8f51-4e02-8ef5-b8b124ebade1,4,20,t_f9ea8ada-070c-41c4-b8b3-4c587a1a16cc,False,False,True,False,0,1,0,0,0,0,True,17,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_001074d2-8f51-4e02-8ef5-b8b124ebade1,5,20,t_77c80a91-e590-4450-a5be-f6c8cd3c0c05,False,True,True,False,0,1,0,0,0,0,True,17,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_001074d2-8f51-4e02-8ef5-b8b124ebade1,6,20,t_d4f47660-3c28-422a-8ead-8729f31c5ede,True,True,True,False,0,1,0,0,0,0,True,17,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_001074d2-8f51-4e02-8ef5-b8b124ebade1,7,20,t_117a3dbd-6eb5-44ee-99ed-05b4c03ad8f2,True,True,True,False,0,1,0,0,0,0,True,17,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_001074d2-8f51-4e02-8ef5-b8b124ebade1,8,20,t_d01cfe13-0f96-48b5-9060-ed4eb9fba05c,True,True,True,False,0,1,0,0,0,0,True,17,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_001074d2-8f51-4e02-8ef5-b8b124ebade1,9,20,t_5ed960fe-975a-4dcb-9853-cf82cc5b62fb,True,True,True,False,0,1,0,0,0,0,True,17,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_001074d2-8f51-4e02-8ef5-b8b124ebade1,10,20,t_20567a2d-87b3-4906-8e0a-6164f54dc2ae,True,True,True,False,0,1,0,0,0,0,True,17,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_00107f90-d38e-4aa5-b9d0-1018a540bdfe,2,10,t_992664c2-0754-4eb1-b0c3-0a6aa87697f5,False,False,False,True,1,1,0,0,0,0,True,10,2018-07-16,True,user_collection,clickrow,trackdone,False
1_00107f90-d38e-4aa5-b9d0-1018a540bdfe,3,10,t_7979cecc-7921-4672-b1b9-e4aa40c130c0,False,True,True,False,0,0,1,1,0,0,True,10,2018-07-16,True,user_collection,trackdone,endplay,False
1_00107f90-d38e-4aa5-b9d0-1018a540bdfe,4,10,t_11879105-2642-432e-983d-2aebc25a2a77,False,False,True,False,1,1,0,0,0,0,True,10,2018-07-16,True,catalog,clickrow,fwdbtn,True
1_00107f90-d38e-4aa5-b9d0-1018a540bdfe,5,10,t_fad4877b-4b36-414e-a995-9a545534fbd1,False,True,True,False,0,1,0,0,0,0,True,10,2018-07-16,True,catalog,fwdbtn,fwdbtn,True
1_0010962c-4da1-442a-8c91-57b656f8d4f9,2,20,t_e906abc1-5808-4517-8ee4-2790c42c8ca4,False,False,False,True,0,1,0,0,0,0,False,10,2018-07-16,True,catalog,trackdone,trackdone,False
1_0010962c-4da1-442a-8c91-57b656f8d4f9,3,20,t_e906abc1-5808-4517-8ee4-2790c42c8ca4,False,False,False,True,0,1,0,0,0,0,False,10,2018-07-16,True,catalog,trackdone,trackdone,False
1_0010962c-4da1-442a-8c91-57b656f8d4f9,4,20,t_e906abc1-5808-4517-8ee4-2790c42c8ca4,False,False,True,False,0,0,1,1,0,0,False,10,2018-07-16,True,catalog,trackdone,endplay,True
1_0010962c-4da1-442a-8c91-57b656f8d4f9,5,20,t_d28fe5d4-8c53-4d79-998a-3d8617b5c2ac,False,True,True,False,1,1,0,0,0,0,False,10,2018-07-16,True,user_collection,clickrow,endplay,True
1_0010962c-4da1-442a-8c91-57b656f8d4f9,6,20,t_e906abc1-5808-4517-8ee4-2790c42c8ca4,True,True,True,False,1,0,1,1,0,0,False,10,2018-07-16,True,catalog,clickrow,endplay,True
1_0010962c-4da1-442a-8c91-57b656f8d4f9,7,20,t_d28fe5d4-8c53-4d79-998a-3d8617b5c2ac,True,True,True,False,1,1,0,0,0,0,False,10,2018-07-16,True,user_collection,clickrow,endplay,True
1_0010962c-4da1-442a-8c91-57b656f8d4f9,8,20,t_517c145a-9a92-4626-9124-2eec035ea198,False,False,True,False,0,1,0,0,0,0,False,10,2018-07-16,True,user_collection,clickrow,fwdbtn,True
1_0010962c-4da1-442a-8c91-57b656f8d4f9,9,20,t_d28fe5d4-8c53-4d79-998a-3d8617b5c2ac,False,False,True,False,0,1,0,0,0,0,False,10,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_0010962c-4da1-442a-8c91-57b656f8d4f9,10,20,t_380767a5-bf94-432e-a027-8776ffe8609a,True,True,True,False,0,1,0,0,0,0,False,10,2018-07-16,True,user_collection,fwdbtn,fwdbtn,True
1_0010b9e6-39ab-4d46-8ed7-af0a71fa38f6,2,20,t_86f3fe16-bc90-4e63-882a-6e6453ed0cd1,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,trackdone,trackdone,False
1_0010b9e6-39ab-4d46-8ed7-af0a71fa38f6,3,20,t_8bcddd46-15f6-40ad-9100-5ea9e0b62fb5,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,trackdone,trackdone,False
1_0010b9e6-39ab-4d46-8ed7-af0a71fa38f6,4,20,t_225fcc46-18b4-4473-b8bd-c3ba3968a89f,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,trackdone,trackdone,True
1_0010b9e6-39ab-4d46-8ed7-af0a71fa38f6,5,20,t_58ec78fb-53ad-4e89-bd91-7e0866a84bc7,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,trackdone,trackdone,True
1_0010b9e6-39ab-4d46-8ed7-af0a71fa38f6,6,20,t_d775a9e8-ed90-49db-8da6-abcb0be7c24a,False,False,False,True,0,1,0,0,0,0,False,20,2018-07-15,True,user_collection,trackdone,trackdone,True
1_0010b9e6-39ab-4d46-8ed7-af0a71fa38f6,7,20,t_38b0eb91-b357-4a65-820a-52ceaf9fa255,False,False,False,True,0,1,0,0,0,0,False,21,2018-07-15,True,user_collection,trackdone,trackdone,True
1_0010b9e6-39ab-4d46-8ed7-af0a71fa38f6,8,20,t_9961ce65-0c5d-40a4-9928-17681d27f1ab,False,True,True,False,0,0,1,1,0,0,False,21,2018-07-15,True,user_collection,trackdone,fwdbtn,True
1_0010b9e6-39ab-4d46-8ed7-af0a71fa38f6,9,20,t_ca43a7b0-45bd-4f48-94cc-c2972be1b1c6,False,False,False,True,0,1,0,0,0,0,False,21,2018-07-15,True,user_collection,fwdbtn,trackdone,True
1_0010b9e6-39ab-4d46-8ed7-af0a71fa38f6,10,20,t_fd09923d-8e9e-447c-91d5-dd2266b50749,False,False,False,True,0,1,0,0,0,0,False,21,2018-07-15,True,user_collection,trackdone,trackdone,True
1_0010c30d-9b6b-4432-9404-1822834a1c5c,2,20,t_23b86f33-7f4e-4140-b36b-7b67ee191e20,False,False,False,True,0,1,0,0,0,0,False,6,2018-07-16,True,catalog,trackdone,trackdone,False
1_0010c30d-9b6b-4432-9404-1822834a1c5c,3,20,t_676decec-dc94-407b-bd49-d90ba4e1a523,False,False,False,True,0,1,0,0,0,0,False,6,2018-07-16,True,catalog,trackdone,trackdone,False
1_0010c30d-9b6b-4432-9404-1822834a1c5c,4,20,t_6b3cddc3-5b23-476c-91c8-501630340446,False,False,False,True,0,1,0,0,0,0,False,6,2018-07-16,True,catalog,trackdone,trackdone,True
1_0010c30d-9b6b-4432-9404-1822834a1c5c,5,20,t_868325fb-d266-48e0-bd42-d61500580bf6,False,False,False,True,0,1,0,0,0,0,False,6,2018-07-16,True,catalog,trackdone,trackdone,True
1_0010c30d-9b6b-4432-9404-1822834a1c5c,6,20,t_070d4b4e-0333-494d-abf4-300fbed8c479,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
1_0010c30d-9b6b-4432-9404-1822834a1c5c,7,20,t_02accdf4-0a05-449e-8686-caa4150ced7e,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
1_0010c30d-9b6b-4432-9404-1822834a1c5c,8,20,t_e03ebb4e-d929-4dd1-91cc-306fb5c7054b,False,False,False,True,0,0,1,1,0,0,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
1_0010c30d-9b6b-4432-9404-1822834a1c5c,9,20,t_fadc3ceb-27b2-4207-844a-424bf44fc95f,False,False,False,True,0,1,0,0,0,0,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
1_0010c30d-9b6b-4432-9404-1822834a1c5c,10,20,t_e2e18051-9dd7-4f17-bb87-4b65d4272d31,False,False,False,True,0,1,0,0,0,1,False,7,2018-07-16,True,catalog,trackdone,trackdone,True
